ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,-0.004999,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,0.290523,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.524163,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,-0.025782,0.400716
0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,0.013754,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,8.090542,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,5.895155,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,0.486709,-2.258979
8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,8.773575,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,1.578203,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,-1.210398,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,1.419647,5.317330
-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,-39.835828,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,22.410351,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,2.710338,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,-22.047718,0.370365
21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,21.448305,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,0.369902,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,70.661347,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,86.099879,72.359270
68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,68.556588,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,76.936720,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,68.806971,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,82.258692,68.703259
21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,21.003848,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,28.709623,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,18.418728,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,15.935840,24.019004
17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,17.403701,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,23.531399,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,17.402124,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,-0.004115
-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.003743,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.004887,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.005369,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.003227,-0.004203
-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004158,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.004113,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000480,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,-0.000541,0.000168
0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000436,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000455,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000447,0.000446
-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020112,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.020809,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.019116,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.018417,-0.020299
-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020142,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020294,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.020190,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.012850,-0.011779
-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.014109,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.015049,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012814,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012718,-0.012482
-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,-0.012679,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.031685,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,0.022116,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.025052,-0.044667
0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,0.063287,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.001580,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,-0.016823,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,0.003627,-0.000007
-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,-0.000026,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000083,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000022
0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.002059,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,-0.018118,0.028439
